model,metric,group,n,mean,std,ci95_low,ci95_high
efficientnet_b0,macro_auc_ovr,DreamBooth,5,0.9577580748832751,0.005385265098822783,0.9510713850892837,0.9644447646772666
efficientnet_b0,macro_auc_ovr,LesionGen,5,0.9416989957665297,0.003452979923855794,0.9374115549085575,0.9459864366245019
efficientnet_b0,macro_auc_ovr,Siamese,5,0.9571686372092574,0.0033717769618251867,0.9529820231457862,0.9613552512727286
efficientnet_b0,macro_auc_ovr,T2I-Adapter,5,0.9581112707350986,0.0024204458948237314,0.9551058902078959,0.9611166512623013
efficientnet_b0,macro_auc_ovr,baseline,5,0.9443492256185424,0.0033211754603650304,0.9402254416176893,0.9484730096193955
efficientnet_b0,macro_auc_ovr,flow,5,0.9699805772758744,0.0020306039512661004,0.967459249454977,0.9725019050967718
efficientnet_b0,macro_f1,ArSDM,5,0.7674494766265723,0.025325645528408245,0.7360035343426775,0.798895418910467
efficientnet_b0,macro_f1,Controlnet,5,0.7379218893115107,0.012268246538321684,0.7226888492637887,0.7531549293592327
efficientnet_b0,macro_f1,DFMGAN,5,0.7245728310644267,0.02405862742582394,0.6947000995435834,0.7544455625852701
efficientnet_b0,macro_f1,Derm-T2IM,5,0.7587633245815908,0.012207617208135114,0.7436055657903966,0.773921083372785
efficientnet_b0,macro_f1,DreamBooth,5,0.7122630301492653,0.016773315162090706,0.6914362085819719,0.7330898517165587
efficientnet_b0,macro_f1,LesionGen,5,0.6880458907501519,0.03811570611568598,0.6407189907001895,0.7353727908001143
efficientnet_b0,macro_f1,Siamese,5,0.7383013459507463,0.011992537040245978,0.7234106444607477,0.7531920474407449
efficientnet_b0,macro_f1,T2I-Adapter,5,0.7163900582198831,0.01534434178902717,0.6973375414443145,0.7354425749954517
efficientnet_b0,macro_f1,baseline,5,0.6342548472833422,0.019946943589278066,0.6094874455543342,0.6590222490123503
efficientnet_b0,macro_f1,flow,5,0.7962282535501835,0.013715523126576992,0.7791981822673817,0.8132583248329852
efficientnet_b0,macro_precision,ArSDM,5,0.797149823578395,0.024557593933842953,0.766657543308235,0.8276421038485551
efficientnet_b0,macro_precision,Controlnet,5,0.7795931529623086,0.029281625881212112,0.7432352122967358,0.8159510936278813
efficientnet_b0,macro_precision,DFMGAN,5,0.7556852326011988,0.03450142608150499,0.7128460539491056,0.798524411253292
