"group","model","seed","metric","value"
"Derm-T2IM","resnet50","123","macro_f1","0.7760030241289612"
"Derm-T2IM","resnet50","123","macro_precision","0.7979595148269848"
"Derm-T2IM","resnet50","123","macro_recall","0.7658119658119658"
"Derm-T2IM","resnet50","2024","accuracy","0.8"
"Derm-T2IM","resnet50","2024","balanced_accuracy","0.7062271062271063"
"Derm-T2IM","resnet50","2024","macro_auc_ovr","0.9162773029439695"
"Derm-T2IM","resnet50","2024","macro_f1","0.7216425022122387"
"Derm-T2IM","resnet50","2024","macro_precision","0.8452081793545209"
"Derm-T2IM","resnet50","2024","macro_recall","0.7062271062271063"
"Derm-T2IM","resnet50","3407","accuracy","0.8066666666666666"
"Derm-T2IM","resnet50","3407","balanced_accuracy","0.7446886446886447"
"Derm-T2IM","resnet50","3407","macro_auc_ovr","0.9044004657893548"
"Derm-T2IM","resnet50","3407","macro_f1","0.7543543202873889"
"Derm-T2IM","resnet50","3407","macro_precision","0.7812544045102184"
"Derm-T2IM","resnet50","3407","macro_recall","0.7446886446886447"
"Derm-T2IM","resnet50","7777","accuracy","0.8"
"Derm-T2IM","resnet50","7777","balanced_accuracy","0.7499389499389499"
"Derm-T2IM","resnet50","7777","macro_auc_ovr","0.895873581151359"
"Derm-T2IM","resnet50","7777","macro_f1","0.7604402460386654"
"Derm-T2IM","resnet50","7777","macro_precision","0.7754676583276989"
"Derm-T2IM","resnet50","7777","macro_recall","0.7499389499389499"
"DreamBooth","efficientnet_b0","42","accuracy","0.7"
"DreamBooth","efficientnet_b0","42","balanced_accuracy","0.594993894993895"
"DreamBooth","efficientnet_b0","42","macro_auc_ovr","0.8376962646407091"
"DreamBooth","efficientnet_b0","42","macro_f1","0.6118177054624393"
"DreamBooth","efficientnet_b0","42","macro_precision","0.6878648233486944"
"DreamBooth","efficientnet_b0","42","macro_recall","0.594993894993895"
"DreamBooth","efficientnet_b0","123","accuracy","0.7066666666666667"
"DreamBooth","efficientnet_b0","123","balanced_accuracy","0.5997557997557997"
"DreamBooth","efficientnet_b0","123","macro_auc_ovr","0.8467908017908018"
"DreamBooth","efficientnet_b0","123","macro_f1","0.6129583254417531"
"DreamBooth","efficientnet_b0","123","macro_precision","0.7053985230455818"
"DreamBooth","efficientnet_b0","123","macro_recall","0.5997557997557997"
"DreamBooth","efficientnet_b0","2024","accuracy","0.6933333333333334"
"DreamBooth","efficientnet_b0","2024","balanced_accuracy","0.588034188034188"
"DreamBooth","efficientnet_b0","2024","macro_auc_ovr","0.8302383213494324"
"DreamBooth","efficientnet_b0","2024","macro_f1","0.5963954744442549"
"DreamBooth","efficientnet_b0","2024","macro_precision","0.6728438228438228"
"DreamBooth","efficientnet_b0","2024","macro_recall","0.588034188034188"
"DreamBooth","efficientnet_b0","3407","accuracy","0.7066666666666667"
"DreamBooth","efficientnet_b0","3407","balanced_accuracy","0.5929181929181929"
"DreamBooth","efficientnet_b0","3407","macro_auc_ovr","0.8343208745986525"
"DreamBooth","efficientnet_b0","3407","macro_f1","0.6038672819160623"
"DreamBooth","efficientnet_b0","3407","macro_precision","0.6904825120362504"
"DreamBooth","efficientnet_b0","3407","macro_recall","0.5929181929181929"
"DreamBooth","efficientnet_b0","7777","accuracy","0.7133333333333334"
"DreamBooth","efficientnet_b0","7777","balanced_accuracy","0.6008547008547008"
"DreamBooth","efficientnet_b0","7777","macro_auc_ovr","0.8378445936779272"
"DreamBooth","efficientnet_b0","7777","macro_f1","0.608251397725082"
"DreamBooth","efficientnet_b0","7777","macro_precision","0.6751508295625942"
"DreamBooth","efficientnet_b0","7777","macro_recall","0.6008547008547008"
"DreamBooth","resnet18","42","accuracy","0.68"
"DreamBooth","resnet18","42","balanced_accuracy","0.5931623931623932"
"DreamBooth","resnet18","42","macro_auc_ovr","0.7760022385022385"
"DreamBooth","resnet18","42","macro_f1","0.5984273952481965"
"DreamBooth","resnet18","42","macro_precision","0.6267552182163187"
"DreamBooth","resnet18","42","macro_recall","0.5931623931623932"
"DreamBooth","resnet18","123","accuracy","0.7333333333333333"
"DreamBooth","resnet18","123","balanced_accuracy","0.6478632478632478"
"DreamBooth","resnet18","123","macro_auc_ovr","0.838917944195722"
"DreamBooth","resnet18","123","macro_f1","0.6611405822264143"
"DreamBooth","resnet18","123","macro_precision","0.6970077580379933"
"DreamBooth","resnet18","123","macro_recall","0.6478632478632478"
"DreamBooth","resnet18","2024","accuracy","0.72"
"DreamBooth","resnet18","2024","balanced_accuracy","0.6634920634920635"
"DreamBooth","resnet18","2024","macro_auc_ovr","0.8466552480441369"
"DreamBooth","resnet18","2024","macro_f1","0.6716199038371161"
"DreamBooth","resnet18","2024","macro_precision","0.6851187629523353"
"DreamBooth","resnet18","2024","macro_recall","0.6634920634920635"
"DreamBooth","resnet18","3407","accuracy","0.7666666666666667"
"DreamBooth","resnet18","3407","balanced_accuracy","0.6943833943833945"
"DreamBooth","resnet18","3407","macro_auc_ovr","0.8823166237055126"
"DreamBooth","resnet18","3407","macro_f1","0.7094691535150646"
"DreamBooth","resnet18","3407","macro_precision","0.7508454106280192"
